Datetime,H1,H2,H3,H4,H5,H6,H7,H8,H10,H11,H12,H13,H14,H15,H16,H17,H18,H20
2014-10-15 16:00:00,0.6,0.099,0.286,0.378,1.252,0.07,0.124,0.273,0.403,0.16,2.987,0.445,0.6,1.252,0.291,1.483,1.302,0.266
2014-10-15 16:15:00,0.39,0.26,0.286,0.246,1.45,0.085,0.189,0.125,0.342,0.095,3.935,0.24,0.39,1.45,0.17,1.287,1.675,0.274
2014-10-15 16:30:00,3.975,0.195,0.257,2.504,0.183,0.213,0.209,0.122,0.491,0.095,2.534,0.255,3.975,0.183,0.175,0.326,1.767,0.241
2014-10-15 16:45:00,3.867,0.099,0.273,2.436,0.183,0.07,0.113,0.294,0.539,0.095,1.239,0.256,3.867,0.183,0.349,0.364,1.951,0.185
2014-10-15 17:00:00,3.154,0.11,0.399,1.987,0.278,0.071,0.146,0.246,0.621,0.255,0.528,0.725,3.154,0.278,0.304,0.262,2.095,0.201
2014-10-15 17:15:00,0.564,0.279,0.33,0.356,0.559,0.157,0.225,0.124,0.481,0.102,0.703,0.653,0.564,0.559,0.173,0.726,1.26,0.315
2014-10-15 17:30:00,0.572,0.394,0.199,0.36,0.36,0.334,0.114,0.139,0.57,0.112,0.477,0.86,0.572,0.36,0.309,0.497,0.823,0.546
2014-10-15 17:45:00,0.554,0.146,0.314,0.349,0.231,0.249,0.114,0.246,0.715,0.144,1.287,0.807,0.554,0.231,0.476,0.864,1.09,0.716
2014-10-15 18:00:00,0.697,0.176,0.435,0.439,0.29,0.217,0.469,0.43,0.51,0.551,0.688,1.881,0.697,0.29,0.409,0.783,1.45,0.729
2014-10-15 18:15:00,1.774,0.206,0.454,1.118,0.53,0.221,0.847,0.322,0.837,0.587,1.104,2.86,1.774,0.53,0.386,1.059,1.239,0.707
2014-10-15 18:30:00,0.907,0.42,0.448,0.572,0.678,0.186,0.115,0.49,0.843,1.787,1.122,3.264,0.907,0.678,0.506,0.95,0.778,0.898
2014-10-15 18:45:00,1.032,0.281,0.381,0.65,1.465,0.162,0.115,0.592,0.783,0.738,1.773,0.866,1.032,1.465,0.811,1.03,1.094,0.718
2014-10-15 19:00:00,3.966,0.333,0.405,2.498,1.151,0.073,0.135,0.64,0.779,0.276,1.35,0.754,3.966,1.151,1.146,1.111,2.165,0.894
2014-10-15 19:15:00,4.247,0.457,0.512,2.675,0.676,0.192,0.733,0.492,1.043,0.352,2.176,0.691,4.247,0.676,1.05,0.884,3.409,0.932
2014-10-15 19:30:00,3.699,0.614,0.482,2.331,0.673,0.192,1.109,0.555,0.75,0.218,5.456,0.661,3.699,0.673,0.86,0.877,2.676,1.078
2014-10-15 19:45:00,1.468,0.552,0.383,0.925,0.562,0.337,0.448,1.861,0.842,0.218,5.507,0.644,1.468,0.562,0.552,0.691,1.382,0.818
2014-10-15 20:00:00,0.222,0.445,0.374,0.14,1.678,0.126,0.79,1.706,0.777,0.219,2.464,2.161,0.222,1.678,0.672,0.887,0.9,0.587
2014-10-15 20:15:00,0.396,0.443,0.389,0.249,0.693,0.182,0.24,1.007,0.872,0.301,2.368,2.557,0.396,0.693,0.757,0.572,0.733,0.758
2014-10-15 20:30:00,0.448,0.638,0.291,0.282,0.637,0.545,0.151,0.357,0.801,0.304,2.718,4.249,0.448,0.637,0.554,0.837,0.941,1.343
2014-10-15 20:45:00,0.489,0.694,0.417,0.308,0.518,0.393,0.117,0.433,0.708,0.219,3.701,4.545,0.489,0.518,0.742,0.939,0.62,1.134
2014-10-15 21:00:00,0.521,0.435,0.382,0.328,1.571,0.442,0.237,0.248,0.717,0.22,3.257,1.771,0.521,1.571,1.047,1.154,0.504,0.324
2014-10-15 21:15:00,1.114,0.448,0.514,0.702,1.908,0.34,0.483,0.248,0.764,0.22,2.867,2.215,1.114,1.908,1.181,0.687,0.773,0.379
2014-10-15 21:30:00,1.523,0.553,0.407,0.959,1.557,0.339,0.493,0.35,0.812,0.355,3.251,1.509,1.523,1.557,0.549,0.848,0.856,0.409
2014-10-15 21:45:00,0.744,0.56,0.486,0.469,2.124,0.35,0.414,0.458,0.809,0.252,3.08,1.419,0.744,2.124,0.387,1.037,0.806,0.448
2014-10-15 22:00:00,0.578,0.448,0.434,0.364,0.205,0.475,0.423,0.248,0.875,0.999,2.285,1.517,0.578,0.205,0.568,1.286,0.608,0.313
2014-10-15 22:15:00,1.43,0.398,0.467,0.901,0.205,0.343,0.413,0.248,0.767,1.596,1.516,1.504,1.43,0.205,0.736,1.166,0.722,0.496
2014-10-15 22:30:00,4.273,0.536,0.389,2.692,0.25,0.338,0.46,0.27,0.831,0.62,1.682,1.662,4.273,0.25,0.693,1.334,0.711,0.538
2014-10-15 22:45:00,4.007,0.467,0.485,2.524,0.653,0.283,0.273,0.591,0.784,0.622,1.592,1.504,4.007,0.653,0.55,1.338,0.786,0.447
2014-10-15 23:00:00,2.57,0.251,0.288,1.619,0.458,0.173,0.271,0.399,0.708,0.421,1.221,0.899,2.57,0.458,0.549,1.671,0.651,0.417
2014-10-15 23:15:00,0.689,0.254,0.418,0.434,0.348,0.153,0.268,0.322,0.665,1.573,1.249,0.964,0.689,0.348,0.484,0.736,0.506,0.418
2014-10-15 23:30:00,0.477,0.182,0.265,0.301,0.666,0.073,0.32,0.248,0.288,0.506,1.779,0.802,0.477,0.666,0.704,0.469,0.48,0.377
2014-10-15 23:45:00,0.228,0.586,0.329,0.144,2.392,0.073,0.375,0.476,0.266,0.678,0.64,0.983,0.228,2.392,0.412,0.274,0.664,0.128
2014-10-16 00:00:00,0.226,0.539,0.292,0.142,2.536,0.073,0.147,0.248,0.293,0.187,0.647,0.548,0.226,2.536,0.411,0.507,0.569,0.22
2014-10-16 00:15:00,0.269,0.481,0.377,0.17,0.761,0.205,0.119,0.129,0.219,2.534,0.664,0.257,0.269,0.761,0.402,0.72,0.288,0.177
2014-10-16 00:30:00,0.272,0.571,0.252,0.171,0.739,0.107,0.135,0.128,0.13,3.531,1.562,0.257,0.272,0.739,0.636,0.307,0.264,0.209
2014-10-16 00:45:00,0.281,0.534,0.15,0.177,0.752,0.073,0.261,0.23,0.22,3.635,0.664,0.258,0.281,0.752,0.562,0.275,0.516,0.128
2014-10-16 01:00:00,0.183,0.568,0.216,0.115,1.177,0.073,0.119,0.348,0.197,0.566,0.402,0.75,0.183,1.177,0.392,0.386,0.685,0.217
2014-10-16 01:15:00,0.313,0.479,0.255,0.197,0.876,0.105,0.119,0.129,0.221,0.131,0.402,0.486,0.313,0.876,0.312,0.673,0.324,0.132
2014-10-16 01:30:00,0.183,0.333,0.121,0.115,0.443,0.209,0.119,0.129,0.13,0.128,1.148,0.474,0.183,0.443,0.204,0.476,0.261,0.255
2014-10-16 01:45:00,0.361,0.174,0.12,0.227,0.469,0.073,0.208,0.129,0.139,0.112,0.641,0.48,0.361,0.469,0.428,0.276,0.485,0.129
2014-10-16 02:00:00,0.195,0.179,0.363,0.123,0.799,0.074,0.197,0.373,0.281,0.25,0.408,0.708,0.195,0.799,0.231,0.279,0.494,0.18
2014-10-16 02:15:00,0.321,0.21,0.122,0.202,0.52,0.074,0.12,0.212,0.197,0.102,0.409,0.528,0.321,0.52,0.185,0.595,0.556,0.171
2014-10-16 02:30:00,0.186,0.184,0.122,0.117,0.297,0.159,0.12,0.13,0.17,0.102,1.071,0.465,0.186,0.297,0.185,0.668,0.342,0.221
2014-10-16 02:45:00,0.262,0.106,0.125,0.165,0.199,0.154,0.12,0.13,0.132,0.102,0.728,0.487,0.262,0.199,0.436,0.279,0.436,0.172
2014-10-16 03:00:00,0.301,0.131,0.351,0.19,0.334,0.074,0.256,0.243,0.32,0.238,0.407,0.574,0.301,0.334,0.253,0.279,0.295,0.142
2014-10-16 03:15:00,0.255,0.221,0.146,0.16,0.569,0.074,0.151,0.339,0.218,0.123,0.697,0.644,0.255,0.569,0.185,0.475,0.698,0.209
2014-10-16 03:30:00,0.245,0.215,0.121,0.154,0.318,0.132,0.12,0.13,0.132,0.102,0.533,0.423,0.245,0.318,0.334,0.653,0.264,0.157
2014-10-16 03:45:00,0.208,0.106,0.122,0.131,0.198,0.173,0.12,0.13,0.131,0.102,0.945,0.261,0.208,0.198,0.209,0.418,0.532,0.234
2014-10-16 04:00:00,0.347,0.107,0.273,0.219,0.215,0.074,0.156,0.131,0.29,0.22,0.408,0.262,0.347,0.215,0.346,0.28,0.265,0.13
2014-10-16 04:15:00,0.186,0.209,0.228,0.117,0.543,0.074,0.252,0.421,0.232,0.138,0.737,0.506,0.186,0.543,0.185,0.446,0.583,0.226
2014-10-16 04:30:00,0.321,0.257,0.122,0.202,0.428,0.139,0.121,0.163,0.132,0.102,0.44,0.299,0.321,0.428,0.318,0.468,0.421,0.13
2014-10-16 04:45:00,0.186,0.114,0.122,0.117,0.231,0.328,0.121,0.131,0.132,0.135,0.849,0.36,0.186,0.231,0.186,0.55,0.449,0.211
2014-10-16 05:00:00,0.352,0.222,0.206,0.222,0.2,0.219,0.121,0.131,0.283,0.211,0.585,0.444,0.352,0.2,0.315,0.369,0.354,0.185
2014-10-16 05:15:00,0.304,0.107,0.296,0.191,0.468,0.194,0.21,0.233,0.237,0.136,0.68,0.634,0.304,0.468,0.295,0.627,0.312,0.245
2014-10-16 05:30:00,0.42,0.207,0.123,0.265,0.458,0.194,0.198,0.361,0.132,0.223,0.512,0.443,0.42,0.458,0.271,0.493,0.815,0.238
2014-10-16 05:45:00,0.436,0.169,0.123,0.275,0.312,0.156,0.121,0.131,0.133,0.223,0.463,0.278,0.436,0.312,0.187,0.634,0.746,0.262
2014-10-16 06:00:00,0.406,0.208,0.153,0.256,0.351,0.264,0.122,0.149,0.344,0.368,0.994,0.447,0.406,0.351,0.369,0.664,0.448,0.281
2014-10-16 06:15:00,0.471,0.108,0.302,0.296,0.237,0.194,0.183,0.252,0.159,0.231,0.727,0.731,0.471,0.237,0.461,0.75,0.56,0.179
2014-10-16 06:30:00,0.387,0.129,0.175,0.244,0.504,0.105,0.217,0.458,0.135,0.223,0.95,0.756,0.387,0.504,0.378,0.612,1.069,0.289
2014-10-16 06:45:00,0.392,0.302,0.124,0.247,0.375,0.109,0.122,0.811,0.133,0.226,0.823,0.825,0.392,0.375,0.36,0.451,0.812,0.181
2014-10-16 07:00:00,1.648,0.277,0.244,1.038,0.346,0.198,0.122,1.162,0.387,0.318,1.379,0.472,1.648,0.346,0.492,0.584,0.577,0.292
2014-10-16 07:15:00,0.255,0.288,0.365,0.16,0.299,0.075,0.122,0.246,0.312,0.283,0.961,0.695,0.255,0.299,0.851,0.812,0.533,0.25
2014-10-16 07:30:00,1.186,0.231,0.358,0.747,0.574,0.075,0.259,0.152,0.134,0.208,1.038,0.424,1.186,0.574,0.271,0.652,0.835,0.273
2014-10-16 07:45:00,0.541,0.26,0.167,0.341,0.444,0.087,0.152,0.443,0.134,0.129,0.565,0.379,0.541,0.444,0.19,0.389,0.935,0.133
2014-10-16 08:00:00,0.382,0.215,0.128,0.241,0.296,0.225,0.217,0.157,0.252,0.257,0.731,0.334,0.382,0.296,0.336,0.435,0.692,0.145
2014-10-16 08:15:00,0.31,0.11,0.151,0.196,0.252,0.085,1.621,0.132,0.267,0.464,0.867,0.495,0.31,0.252,0.208,1.396,0.405,0.257
2014-10-16 08:30:00,0.297,0.108,0.383,0.187,0.482,0.086,0.972,0.132,0.145,0.104,0.629,0.33,0.297,0.482,0.315,0.314,0.511,0.185
2014-10-16 08:45:00,0.354,0.209,0.137,0.223,0.376,0.17,0.525,0.314,0.14,0.231,0.579,0.267,0.354,0.376,0.189,0.285,0.643,0.172
2014-10-16 09:00:00,0.225,0.259,0.132,0.142,0.27,0.134,0.408,0.272,0.285,0.117,0.407,0.261,0.225,0.27,0.29,0.461,0.432,0.13
2014-10-16 09:15:00,0.185,0.106,0.247,0.117,0.198,0.074,0.128,0.13,0.231,0.102,0.904,0.377,0.185,0.198,0.273,0.715,0.264,0.192
2014-10-16 09:30:00,0.261,0.106,0.263,0.165,0.452,0.074,0.161,0.13,0.132,0.102,0.561,0.417,0.261,0.452,0.321,0.329,0.748,0.211
2014-10-16 09:45:00,0.329,0.125,0.154,0.207,0.48,0.118,0.25,0.207,0.371,0.246,1.034,0.261,0.329,0.48,0.196,0.298,0.941,0.223
2014-10-16 10:00:00,0.28,0.298,0.12,0.177,0.282,0.182,0.129,0.367,0.447,0.112,0.711,0.258,0.28,0.282,0.232,0.5,0.523,0.93
2014-10-16 10:15:00,0.185,0.155,0.222,0.116,0.252,0.073,0.13,0.129,0.457,0.101,0.952,0.489,0.185,0.252,0.335,0.602,0.482,1.498
2014-10-16 10:30:00,0.25,0.105,0.167,0.157,0.41,0.073,0.147,0.128,0.353,0.101,1.054,0.302,0.25,0.41,0.292,0.463,0.734,1.203
2014-10-16 10:45:00,0.429,0.105,0.239,0.271,0.422,0.073,0.258,0.129,0.426,0.219,0.719,0.258,0.429,0.422,0.496,0.751,1.044,0.63
2014-10-16 11:00:00,0.2,0.202,0.147,0.126,0.334,0.217,0.117,0.366,0.43,0.139,2.247,0.428,0.2,0.334,0.526,0.438,0.684,0.691
2014-10-16 11:15:00,0.179,0.263,0.192,0.113,0.267,0.082,0.117,0.205,0.39,0.099,2.055,0.328,0.179,0.267,0.486,0.53,0.409,0.663
2014-10-16 11:30:00,0.297,0.108,0.119,0.187,0.501,0.072,0.205,0.127,0.129,0.099,1.288,0.253,0.297,0.501,0.41,0.549,0.256,0.751
2014-10-16 11:45:00,0.584,0.103,0.214,0.368,0.31,0.133,0.171,0.127,0.178,0.167,0.921,0.253,0.584,0.31,0.614,0.286,0.489,0.644
2014-10-16 12:00:00,0.662,0.166,0.226,0.417,0.315,0.168,0.116,0.267,0.236,0.187,3.328,0.453,0.662,0.315,1.155,0.364,0.576,0.487
2014-10-16 12:15:00,0.41,0.197,0.173,0.258,0.497,0.071,0.116,0.301,0.157,0.098,7.611,0.316,0.41,0.497,1.629,0.497,1.027,0.467
2014-10-16 12:30:00,1.384,0.204,0.117,0.872,0.348,0.098,0.164,0.125,0.195,0.098,7.832,0.249,1.384,0.348,1.635,0.647,2.535,0.546
2014-10-16 12:45:00,1.178,0.102,0.119,0.742,1.169,0.188,0.221,0.125,0.127,0.11,3.781,0.249,1.178,1.169,1.822,1.825,2.386,0.432
2014-10-16 13:00:00,0.869,0.103,0.293,0.547,1.532,0.071,0.115,0.234,0.274,0.246,0.735,0.463,0.869,1.532,0.824,3.133,3.191,0.707
2014-10-16 13:15:00,0.174,0.19,0.199,0.109,0.605,0.071,0.115,0.502,0.132,0.097,0.664,0.743,0.174,0.605,1.621,2.152,1.896,0.344
2014-10-16 13:30:00,0.298,0.216,0.115,0.188,0.416,0.115,0.115,0.276,0.226,0.097,0.666,0.584,0.298,0.416,1.629,3.346,1.032,1.217
2014-10-16 13:45:00,0.198,0.151,0.115,0.125,0.435,0.181,0.262,0.219,0.125,0.097,0.622,0.592,0.198,0.435,1.802,0.868,0.669,0.962
2014-10-16 14:00:00,0.331,0.1,0.162,0.209,0.415,0.071,0.121,0.265,0.225,0.191,0.512,0.639,0.331,0.415,2.237,0.817,0.859,0.334
2014-10-16 14:15:00,0.248,0.192,0.359,0.156,0.815,0.071,0.114,0.312,0.186,0.163,0.687,0.786,0.248,0.815,2.001,1.244,0.452,0.222
2014-10-16 14:30:00,0.722,0.193,1.462,0.455,0.561,0.083,0.178,0.273,0.191,0.097,0.613,0.573,0.722,0.561,1.996,1.435,0.247,0.461
2014-10-16 14:45:00,1.568,0.169,1.026,0.988,0.186,0.216,0.207,0.264,0.159,0.097,1.857,0.56,1.568,0.186,2.009,1.141,0.247,0.345
2014-10-16 15:00:00,0.957,0.099,0.201,0.603,0.184,0.07,0.114,0.387,0.145,0.096,5.061,0.568,0.957,0.184,2.223,0.558,0.429,0.349
2014-10-16 15:15:00,1.116,0.122,0.42,0.703,0.442,0.07,0.143,0.249,0.476,0.252,1.924,0.894,1.116,0.442,1.849,0.275,0.814,0.276
2014-10-16 15:30:00,0.484,0.184,0.373,0.305,0.494,0.07,0.226,0.123,0.58,0.103,0.866,0.605,0.484,0.494,0.758,0.733,0.245,0.363
2014-10-16 15:45:00,0.485,0.251,2.292,0.306,0.233,0.188,0.114,0.123,0.777,0.096,0.808,0.461,0.485,0.233,0.419,0.513,0.245,0.323
2014-10-16 16:00:00,0.502,0.1,0.237,0.317,0.186,0.109,0.114,0.55,0.792,0.097,3.24,0.286,0.502,0.186,0.648,0.277,0.247,0.994
2014-10-16 16:15:00,0.393,0.1,0.252,0.248,0.231,0.071,0.162,0.775,0.843,0.213,2.969,0.359,0.393,0.231,0.738,0.367,0.864,1.144
2014-10-16 16:30:00,0.421,0.199,0.231,0.265,0.662,0.071,0.221,0.537,0.98,0.139,0.74,0.411,0.421,0.662,0.779,0.744,0.39,1.234
2014-10-16 16:45:00,0.478,0.198,0.115,0.301,0.299,0.139,0.114,0.552,0.678,0.097,0.614,0.244,0.478,0.299,0.766,0.684,0.247,1.223
2014-10-16 17:00:00,0.378,0.164,0.116,0.238,0.188,0.164,0.115,0.734,1.42,0.098,0.758,0.247,0.378,0.188,0.833,0.554,0.365,1.001
2014-10-16 17:15:00,0.179,0.101,0.144,0.113,0.298,0.071,0.132,0.66,1.005,0.179,0.433,0.247,0.179,0.298,0.826,0.465,0.495,1.148
2014-10-16 17:30:00,0.191,0.186,0.341,0.12,0.825,0.078,0.272,0.397,1.049,0.393,0.601,0.496,0.191,0.825,0.728,0.481,0.675,1.586
2014-10-16 17:45:00,1.006,0.184,0.116,0.634,0.689,0.082,0.161,0.485,0.266,0.266,1.685,0.377,1.006,0.689,0.657,0.966,0.559,1.204
2014-10-16 18:00:00,0.345,0.194,0.119,0.217,0.472,0.225,0.193,0.519,0.214,1.572,3.311,0.367,0.345,0.472,0.714,0.9,0.803,0.718
2014-10-16 18:15:00,0.18,0.104,0.194,0.113,0.516,0.089,0.223,0.51,0.438,1.138,3.343,0.412,0.18,0.516,0.986,0.713,0.768,0.891
2014-10-16 18:30:00,0.219,0.147,0.335,0.138,0.691,0.072,0.359,0.257,0.751,0.228,1.615,0.676,0.219,0.691,0.817,0.465,1.05,0.992
2014-10-16 18:45:00,0.38,0.304,0.156,0.24,0.898,0.072,0.273,0.364,0.716,0.186,1.787,0.699,0.38,0.898,0.74,1.578,1.425,1.002
2014-10-16 19:00:00,0.442,0.331,0.12,0.279,0.77,0.129,0.239,0.449,0.677,0.105,1.991,0.437,0.442,0.77,0.73,2.607,2.059,1.166
2014-10-16 19:15:00,0.547,0.119,0.12,0.345,0.574,0.228,0.258,0.609,1.044,0.193,1.182,0.609,0.547,0.574,0.91,2.949,1.867,1.224
2014-10-16 19:30:00,0.62,0.109,0.251,0.391,0.426,0.217,0.454,1.424,0.355,0.231,2.966,0.65,0.62,0.426,0.875,2.205,1.932,0.922
2014-10-16 19:45:00,0.795,0.32,0.244,0.501,0.959,0.214,0.47,0.545,0.506,0.365,3.623,0.923,0.795,0.959,0.821,2.454,2.03,0.873
2014-10-16 20:00:00,0.791,0.14,0.122,0.498,1.681,0.229,0.305,0.88,0.278,0.266,1.224,0.766,0.791,1.681,0.881,1.893,1.454,0.339
2014-10-16 20:15:00,0.673,1.21,0.169,0.424,0.9,0.372,0.24,3.575,0.132,0.546,0.745,1.055,0.673,0.9,0.941,3.012,1.018,0.276
2014-10-16 20:30:00,0.576,0.614,0.216,0.363,1.129,0.177,0.24,3.557,0.149,0.541,0.815,1.019,0.576,1.129,1.049,1.635,0.792,0.337
2014-10-16 20:45:00,0.676,0.574,0.312,0.426,0.671,0.074,0.483,2.496,0.316,0.629,1.588,0.869,0.676,0.671,0.81,0.785,1.615,0.412
2014-10-16 21:00:00,0.591,1.681,0.271,0.373,0.718,0.075,0.398,0.557,0.438,1.955,1.657,2.724,0.591,0.718,0.758,0.89,0.893,0.245
2014-10-16 21:15:00,0.345,0.553,0.27,0.217,0.762,0.302,0.383,0.17,0.27,0.699,1.161,2.599,0.345,0.762,0.83,1.239,0.705,0.263
2014-10-16 21:30:00,0.308,0.539,0.426,0.194,0.667,0.298,0.387,0.146,0.292,0.595,1.292,1.363,0.308,0.667,0.811,0.936,0.447,0.462
2014-10-16 21:45:00,0.454,3.0,0.338,0.286,0.826,0.218,0.451,0.132,0.397,0.435,1.944,0.66,0.454,0.826,0.852,0.613,0.486,0.664
2014-10-16 22:00:00,0.409,3.944,0.313,0.258,0.913,0.14,0.49,0.356,0.535,0.404,1.229,1.239,0.409,0.913,0.678,0.651,0.867,0.75
2014-10-16 22:15:00,0.544,3.831,0.262,0.343,0.859,0.074,0.376,0.224,0.523,0.241,1.107,1.117,0.544,0.859,0.597,1.62,0.881,0.671
2014-10-16 22:30:00,0.449,0.712,0.385,0.283,0.73,0.205,0.477,0.131,0.403,0.251,1.169,0.668,0.449,0.73,0.556,3.518,0.497,0.696
2014-10-16 22:45:00,0.54,0.58,0.338,0.34,0.588,0.11,0.433,0.131,0.398,0.249,1.811,0.572,0.54,0.588,0.659,1.526,0.447,0.719
2014-10-16 23:00:00,0.443,0.659,0.349,0.279,0.797,0.074,0.528,0.228,0.416,0.319,1.254,0.579,0.443,0.797,0.584,1.388,0.764,0.451
2014-10-16 23:15:00,0.383,0.468,0.234,0.241,0.875,0.074,0.284,0.353,0.441,0.327,1.113,0.929,0.383,0.875,0.467,1.502,0.848,0.379
2014-10-16 23:30:00,0.186,0.531,0.259,0.117,0.728,0.103,0.138,0.13,0.279,0.248,1.113,0.622,0.186,0.728,0.453,1.203,0.465,0.367
2014-10-16 23:45:00,0.185,0.565,0.122,0.117,0.425,0.212,0.12,0.13,0.277,0.14,1.55,0.288,0.185,0.425,0.465,1.15,0.398,0.543
2014-10-17 00:00:00,0.362,0.497,0.227,0.228,0.658,0.074,0.208,0.131,0.275,0.256,0.872,0.263,0.362,0.658,0.515,0.669,0.751,0.513
2014-10-17 00:15:00,0.319,0.341,0.262,0.201,0.308,0.074,0.199,0.37,0.484,0.395,0.41,0.489,0.319,0.308,0.401,0.524,0.92,0.512
2014-10-17 00:30:00,0.196,0.4,0.124,0.123,0.442,0.074,0.121,0.215,0.189,0.247,0.496,0.314,0.196,0.442,0.306,0.803,0.792,0.464
2014-10-17 00:45:00,0.186,0.396,0.122,0.117,0.3,0.158,0.121,0.131,0.132,0.11,1.141,0.263,0.186,0.3,0.31,0.707,0.677,0.561
2014-10-17 01:00:00,0.261,0.352,0.203,0.164,0.347,0.156,0.121,0.131,0.133,0.103,0.579,0.35,0.261,0.347,0.302,0.281,0.77,0.518
2014-10-17 01:15:00,0.379,0.4,0.295,0.239,0.33,0.074,0.255,0.24,0.247,0.237,0.411,0.537,0.379,0.33,0.255,0.281,0.501,0.544
2014-10-17 01:30:00,0.249,0.364,0.122,0.157,0.436,0.074,0.153,0.344,0.28,0.125,0.698,0.578,0.249,0.436,0.187,0.658,0.516,0.471
2014-10-17 01:45:00,0.187,0.438,0.122,0.118,0.323,0.13,0.121,0.131,0.134,0.103,0.787,0.264,0.187,0.323,0.268,0.474,0.266,0.496
2014-10-17 02:00:00,0.209,0.237,0.155,0.132,0.201,0.176,0.122,0.196,0.175,0.103,0.711,0.265,0.209,0.201,0.263,0.426,0.537,0.571
2014-10-17 02:15:00,0.355,0.197,0.327,0.224,0.46,0.074,0.155,0.132,0.273,0.219,0.413,0.265,0.355,0.46,0.351,0.283,0.447,0.557
2014-10-17 02:30:00,0.314,0.108,0.15,0.198,0.307,0.074,0.255,0.419,0.224,0.14,0.739,0.506,0.314,0.307,0.299,0.576,0.432,0.473
2014-10-17 02:45:00,0.188,0.255,0.123,0.118,0.431,0.074,0.122,0.168,0.133,0.103,0.65,0.305,0.188,0.431,0.225,0.423,0.403,0.396
2014-10-17 03:00:00,0.187,0.116,0.122,0.118,0.235,0.206,0.121,0.131,0.176,0.134,0.72,0.264,0.187,0.235,0.187,0.488,0.447,0.447
2014-10-17 03:15:00,0.293,0.186,0.303,0.185,0.439,0.1,0.121,0.131,0.238,0.213,0.523,0.264,0.293,0.439,0.313,0.368,0.424,0.495
2014-10-17 03:30:00,0.41,0.132,0.198,0.258,0.236,0.074,0.208,0.229,0.239,0.103,0.677,0.452,0.41,0.236,0.361,0.537,0.384,0.313
2014-10-17 03:45:00,0.187,0.206,0.123,0.118,0.437,0.074,0.2,0.365,0.133,0.103,0.563,0.352,0.187,0.437,0.206,0.403,0.528,0.283
2014-10-17 04:00:00,0.187,0.271,0.123,0.118,0.314,0.14,0.121,0.131,0.225,0.103,0.651,0.264,0.187,0.314,0.187,0.32,0.572,0.331
2014-10-17 04:15:00,0.187,0.12,0.213,0.118,0.32,0.168,0.121,0.131,0.257,0.246,0.747,0.264,0.187,0.32,0.277,0.517,0.267,0.387
2014-10-17 04:30:00,0.406,0.107,0.293,0.256,0.4,0.074,0.181,0.131,0.16,0.112,0.557,0.419,0.406,0.4,0.414,0.49,0.446,0.349
2014-10-17 04:45:00,0.291,0.126,0.123,0.184,0.523,0.074,0.219,0.334,0.132,0.103,0.63,0.379,0.291,0.523,0.187,0.511,0.566,0.285
2014-10-17 05:00:00,0.188,0.351,0.123,0.118,0.592,0.204,0.122,0.262,0.228,0.113,0.663,0.265,0.188,0.592,0.188,0.286,0.511,0.28
2014-10-17 05:15:00,0.188,0.108,0.123,0.118,0.367,0.319,0.122,0.205,0.208,0.316,0.728,0.266,0.188,0.367,0.256,0.412,0.268,0.453
2014-10-17 05:30:00,0.232,0.108,0.379,0.146,0.452,0.194,0.122,0.252,0.213,0.285,0.483,0.552,0.232,0.452,0.424,0.897,0.389,0.498
2014-10-17 05:45:00,0.471,0.112,0.296,0.297,0.443,0.194,0.257,0.259,0.133,0.223,0.859,0.445,0.471,0.443,0.245,0.58,0.601,0.364
2014-10-17 06:00:00,0.188,0.304,0.243,0.119,0.64,0.205,0.144,0.551,0.226,0.225,0.522,0.446,0.188,0.64,0.311,0.451,0.429,0.355
2014-10-17 06:15:00,0.285,0.244,0.243,0.18,0.422,0.328,0.122,0.279,0.156,0.934,1.562,0.35,0.285,0.422,0.454,0.535,0.478,0.227
2014-10-17 06:30:00,0.308,0.231,0.343,0.194,0.456,0.074,0.122,0.251,0.268,1.282,0.978,0.649,0.308,0.456,0.349,1.044,0.448,0.402
2014-10-17 06:45:00,0.511,0.243,0.397,0.322,0.577,0.074,0.191,0.132,0.179,0.118,0.622,0.512,0.511,0.577,0.308,0.476,0.868,0.282
2014-10-17 07:00:00,0.576,0.353,0.244,0.363,0.656,0.158,0.213,0.311,0.323,0.23,0.844,0.448,0.576,0.656,0.31,0.753,0.614,0.228
2014-10-17 07:15:00,0.549,0.348,0.252,0.346,0.578,0.133,0.122,0.277,0.393,0.12,0.971,0.371,0.549,0.578,0.41,1.052,0.618,0.217
2014-10-17 07:30:00,0.526,0.151,0.297,0.331,0.558,0.075,0.122,0.133,0.316,0.104,0.778,0.397,0.526,0.558,0.499,1.11,0.315,0.274
2014-10-17 07:45:00,0.638,0.123,0.388,0.402,0.71,0.075,0.159,0.133,0.215,0.104,0.727,0.501,0.638,0.71,0.211,0.543,0.593,0.347
2014-10-17 08:00:00,0.649,0.208,0.209,0.409,0.526,0.117,0.274,0.206,0.25,0.477,1.583,0.336,0.649,0.526,0.205,0.853,0.416,0.165
2014-10-17 08:15:00,0.216,0.223,0.228,0.136,0.219,0.186,0.138,0.375,0.326,0.363,0.732,0.291,0.216,0.219,0.242,0.626,1.052,0.144
2014-10-17 08:30:00,0.19,0.17,0.172,0.12,0.206,0.075,0.123,0.133,0.145,0.336,0.447,0.497,0.19,0.206,0.41,0.494,0.308,0.134
2014-10-17 08:45:00,0.191,0.12,0.54,0.12,0.456,0.075,0.137,0.133,0.138,0.323,0.796,0.316,0.191,0.456,0.239,0.453,0.418,0.322
